"Date";"BOUCLE DU MOUHOUN";"CASCADES";"CENTRE";"CENTRE EST";"CENTRE NORD";"CENTRE OUEST";"CENTRE SUD";"EST";"HAUTS BASSINS";"NORD";"PLATEAU CENTRAL";"SAHEL";"SUD OUEST"
"2055-08-09";"5,24";"7,90";"6,95";"4,58";"7,82";"5,59";"4,56";"4,66";"9,86";"9,54";"6,67";"9,33";"6,22"
"2055-08-10";"4,42";"2,11";"5,50";"2,79";"4,65";"4,42";"3,53";"1,80";"3,51";"8,32";"4,87";"2,67";"3,23"
"2055-08-11";"16,79";"13,78";"15,24";"9,41";"9,66";"15,61";"12,71";"6,16";"16,45";"16,89";"13,10";"3,19";"12,37"
"2055-08-12";"4,01";"9,85";"7,16";"4,28";"3,53";"11,78";"10,20";"7,02";"9,56";"0,68";"5,62";"2,83";"12,16"
"2055-08-13";"8,48";"13,09";"7,63";"12,39";"5,57";"10,46";"12,33";"6,79";"14,20";"1,74";"7,98";"3,30";"12,31"
"2055-08-14";"3,15";"6,33";"2,54";"5,91";"3,21";"2,73";"3,93";"3,79";"9,39";"0,22";"3,48";"1,99";"5,70"
"2055-08-15";"4,11";"5,58";"7,33";"7,04";"9,79";"4,27";"5,20";"6,24";"6,81";"5,83";"8,73";"5,11";"2,63"
"2055-08-16";"5,54";"6,51";"7,56";"3,31";"6,86";"7,41";"5,55";"3,60";"9,09";"6,59";"7,10";"3,19";"6,11"
"2055-08-17";"1,23";"2,67";"3,59";"4,14";"2,75";"4,58";"5,15";"4,61";"1,93";"0,53";"3,49";"1,74";"2,47"
"2055-08-18";"9,00";"5,96";"5,00";"10,83";"11,01";"2,09";"5,05";"13,04";"4,65";"2,63";"8,56";"7,80";"4,55"
"2055-08-19";"12,30";"12,01";"10,49";"19,75";"9,86";"11,55";"15,88";"17,18";"11,28";"5,57";"11,78";"9,97";"12,25"
"2055-08-20";"2,52";"1,92";"2,99";"4,18";"2,26";"1,91";"2,88";"1,38";"2,45";"5,02";"3,04";"0,78";"2,02"
"2055-08-21";"3,55";"7,38";"0,00";"0,00";"0,03";"1,40";"0,00";"0,00";"10,40";"0,15";"0,00";"0,08";"6,61"
"2055-08-22";"3,06";"7,27";"0,10";"0,07";"0,01";"1,33";"0,17";"1,07";"10,01";"0,06";"0,06";"0,21";"5,87"
"2055-08-23";"7,52";"7,50";"1,00";"7,10";"0,57";"1,78";"3,26";"7,64";"9,27";"1,96";"1,61";"1,04";"4,12"
"2055-08-24";"6,08";"10,50";"5,12";"1,42";"4,92";"4,40";"2,27";"0,52";"9,74";"8,96";"4,52";"3,00";"6,77"
"2055-08-25";"8,10";"8,44";"10,53";"1,79";"6,26";"12,22";"8,09";"0,26";"10,78";"10,43";"8,05";"2,34";"8,78"
"2055-08-26";"9,25";"1,75";"4,53";"4,27";"0,74";"8,80";"8,02";"3,74";"4,62";"2,17";"3,04";"2,42";"4,69"
"2055-08-27";"11,46";"5,75";"3,87";"2,19";"4,65";"4,41";"2,42";"6,50";"9,58";"4,99";"4,16";"3,11";"5,22"
"2055-08-28";"4,74";"2,36";"11,78";"9,38";"10,59";"12,70";"13,23";"4,24";"2,79";"18,24";"10,07";"12,29";"6,52"
"2055-08-29";"16,54";"23,22";"16,79";"12,31";"11,29";"18,90";"16,59";"5,63";"21,62";"14,95";"14,86";"4,72";"20,66"
"2055-08-30";"2,28";"8,82";"4,21";"9,80";"6,22";"3,02";"6,01";"9,06";"8,23";"0,36";"6,08";"4,37";"5,39"
"2055-08-31";"6,85";"5,46";"8,83";"8,66";"10,80";"5,76";"6,64";"6,74";"4,98";"7,96";"10,15";"5,63";"5,64"
"2055-09-01";"1,91";"0,00";"5,97";"2,99";"6,95";"3,01";"2,75";"2,89";"0,09";"6,22";"6,33";"3,06";"0,02"
"2055-09-02";"3,52";"0,54";"10,33";"3,17";"8,24";"9,20";"7,27";"6,78";"0,63";"9,13";"9,05";"4,02";"3,08"
"2055-09-03";"9,42";"8,25";"9,34";"17,75";"9,00";"9,63";"13,87";"17,15";"7,79";"3,55";"10,91";"6,37";"10,06"
"2055-09-04";"3,21";"5,22";"0,22";"0,11";"0,01";"0,97";"0,37";"1,03";"3,85";"0,59";"0,13";"0,20";"3,78"
"2055-09-05";"3,94";"8,80";"5,23";"5,57";"4,12";"8,00";"7,82";"7,29";"7,54";"2,76";"4,61";"5,62";"9,95"
"2055-09-06";"11,05";"21,81";"7,72";"2,43";"4,62";"10,97";"7,22";"2,96";"17,89";"8,39";"5,82";"3,10";"15,79"
"2055-09-07";"3,11";"4,36";"2,69";"4,00";"0,42";"4,85";"5,26";"4,69";"4,35";"0,63";"2,01";"1,62";"4,85"
"2055-09-08";"6,18";"1,65";"0,40";"2,88";"0,26";"0,88";"1,15";"6,88";"1,55";"1,63";"0,65";"0,74";"0,88"
"2055-09-09";"8,49";"1,15";"2,24";"6,01";"0,28";"4,15";"4,97";"6,68";"3,58";"1,92";"2,02";"0,22";"1,99"
"2055-09-10";"10,30";"10,05";"9,40";"15,69";"5,87";"11,43";"14,21";"9,44";"9,61";"7,96";"8,50";"9,72";"11,00"
"2055-09-11";"9,42";"15,95";"11,44";"10,90";"9,18";"12,24";"12,12";"9,65";"12,27";"10,56";"10,78";"5,87";"14,61"
"2055-09-12";"7,39";"11,85";"4,18";"1,43";"1,47";"8,13";"5,87";"0,15";"10,80";"3,16";"2,67";"2,35";"10,11"
"2055-09-13";"0,33";"1,43";"0,49";"0,25";"0,38";"0,31";"0,18";"1,13";"0,87";"0,62";"0,41";"0,10";"0,00"
"2055-09-14";"0,17";"0,90";"1,33";"5,50";"2,39";"0,23";"2,58";"4,05";"0,39";"1,33";"2,25";"2,22";"1,25"
"2055-09-15";"6,74";"7,35";"8,41";"2,87";"6,67";"8,29";"5,85";"3,03";"6,93";"9,12";"7,26";"3,31";"7,09"
"2055-09-16";"8,31";"9,57";"4,54";"1,98";"3,51";"7,12";"5,10";"2,62";"9,16";"6,08";"3,60";"3,56";"7,02"
"2055-09-17";"3,67";"7,01";"1,73";"0,60";"0,74";"4,16";"2,95";"0,06";"6,58";"2,47";"0,98";"1,50";"5,71"
"2055-09-18";"6,21";"5,07";"3,09";"6,24";"4,06";"3,15";"4,41";"4,72";"4,32";"1,77";"4,20";"2,37";"4,27"
"2055-09-19";"7,32";"8,82";"0,84";"0,30";"0,05";"3,00";"1,45";"0,00";"8,49";"1,30";"0,48";"0,00";"5,96"
"2055-09-20";"4,99";"8,32";"8,73";"1,63";"5,02";"9,40";"6,35";"5,22";"6,45";"8,21";"6,71";"2,09";"9,17"
"2055-09-21";"12,78";"13,88";"18,49";"15,02";"15,63";"16,85";"16,56";"11,08";"13,67";"15,46";"17,86";"9,44";"14,10"
"2055-09-22";"0,54";"3,36";"1,15";"0,41";"0,06";"2,33";"2,02";"0,01";"1,91";"0,67";"0,65";"0,00";"2,53"
"2055-09-23";"1,33";"3,08";"0,00";"0,06";"0,06";"0,51";"0,00";"0,31";"4,18";"0,18";"0,00";"0,14";"2,91"
"2055-09-24";"0,16";"1,93";"0,00";"0,32";"0,07";"0,01";"0,01";"1,65";"0,93";"0,18";"0,00";"0,16";"1,32"
"2055-09-25";"0,42";"0,93";"0,69";"0,59";"1,28";"0,46";"0,27";"2,78";"0,51";"0,86";"0,58";"3,62";"1,22"
"2055-09-26";"0,84";"1,22";"2,21";"0,80";"2,56";"4,57";"3,95";"0,23";"0,84";"1,36";"1,24";"10,02";"3,52"
"2055-09-27";"1,02";"2,51";"1,27";"1,04";"1,21";"2,70";"2,25";"3,73";"2,91";"1,49";"0,81";"3,88";"2,80"
"2055-09-28";"4,21";"0,18";"3,23";"3,57";"6,05";"1,31";"1,76";"5,48";"1,55";"2,43";"4,68";"5,08";"0,02"
"2055-09-29";"18,44";"10,88";"15,50";"14,05";"18,58";"10,94";"10,91";"15,12";"13,66";"12,82";"18,16";"9,07";"8,14"
"2055-09-30";"0,87";"0,58";"2,50";"0,92";"0,18";"5,32";"4,57";"0,01";"0,77";"0,34";"1,40";"0,11";"3,45"
"2055-10-01";"2,56";"6,41";"2,28";"0,85";"0,16";"5,58";"4,18";"0,01";"6,27";"0,78";"1,28";"0,11";"7,96"
"2055-10-02";"1,44";"2,23";"2,14";"0,92";"0,20";"4,92";"3,96";"0,59";"3,03";"0,19";"1,20";"0,53";"4,77"
"2055-10-03";"0,29";"2,50";"0,85";"1,84";"0,16";"1,49";"2,00";"0,65";"0,56";"0,06";"0,70";"0,31";"2,91"
"2055-10-04";"2,52";"3,18";"0,00";"0,08";"0,41";"0,53";"0,00";"2,06";"2,77";"1,43";"0,00";"1,20";"2,47"
"2055-10-05";"4,95";"3,90";"1,25";"5,61";"0,25";"2,21";"3,72";"5,74";"3,35";"1,04";"1,41";"0,64";"4,01"
"2055-10-06";"1,80";"10,15";"0,41";"0,41";"0,02";"1,63";"0,79";"1,16";"6,46";"0,06";"0,23";"0,00";"8,98"
"2055-10-07";"0,52";"0,52";"1,95";"3,43";"0,25";"3,67";"4,49";"0,95";"0,38";"0,13";"1,47";"0,40";"2,58"
"2055-10-08";"0,99";"3,17";"1,72";"0,92";"0,09";"4,08";"3,34";"6,32";"1,93";"0,14";"0,96";"0,98";"5,45"
"2055-10-09";"1,76";"1,07";"6,32";"8,07";"8,89";"2,85";"4,78";"14,36";"1,16";"2,87";"8,37";"7,02";"1,20"
"2055-10-10";"2,68";"11,65";"1,25";"0,74";"0,98";"1,93";"0,93";"1,83";"8,90";"2,03";"0,98";"0,80";"6,89"
"2055-10-11";"1,25";"4,28";"1,97";"5,27";"0,59";"3,93";"4,89";"5,73";"3,57";"1,23";"1,57";"0,79";"4,93"
"2055-10-12";"2,33";"8,61";"3,71";"8,07";"0,63";"6,82";"8,33";"4,56";"6,05";"0,79";"3,03";"0,07";"10,68"
"2055-10-13";"0,93";"6,76";"1,34";"2,12";"0,10";"3,04";"3,18";"0,49";"3,09";"0,10";"0,95";"0,00";"6,02"
"2055-10-14";"2,27";"7,84";"0,40";"0,17";"0,02";"1,64";"0,83";"0,00";"5,89";"0,19";"0,22";"0,00";"6,35"
"2055-10-15";"0,78";"2,61";"0,00";"0,00";"0,00";"0,33";"0,00";"0,00";"2,89";"0,01";"0,00";"0,00";"2,36"
"2055-10-16";"0,85";"3,21";"0,00";"0,00";"0,00";"0,38";"0,00";"0,01";"3,33";"0,01";"0,00";"0,00";"2,90"
"2055-10-17";"1,36";"6,55";"2,20";"4,93";"2,41";"1,50";"2,83";"2,96";"4,90";"0,46";"3,15";"0,87";"5,62"
"2055-10-18";"0,17";"2,47";"0,51";"4,05";"0,10";"0,37";"2,21";"1,10";"1,04";"0,01";"0,76";"0,00";"1,47"
"2055-10-19";"1,21";"2,38";"2,92";"0,31";"1,38";"2,20";"1,28";"0,03";"1,13";"2,38";"2,26";"0,19";"0,68"
"2055-10-20";"6,05";"2,12";"4,16";"1,06";"1,48";"6,12";"4,05";"0,22";"3,43";"2,86";"3,04";"0,21";"2,55"
"2055-10-21";"5,96";"12,76";"1,80";"0,82";"0,07";"6,40";"4,19";"0,01";"11,52";"0,53";"0,97";"0,00";"12,27"
"2055-10-22";"0,04";"2,94";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1,17";"0,00";"0,00";"0,00";"0,98"
"2055-10-23";"0,00";"1,70";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,08";"0,00";"0,00";"0,00";"1,11"
"2055-10-24";"0,71";"2,69";"0,06";"0,59";"0,01";"0,19";"0,31";"0,15";"1,03";"0,05";"0,09";"0,00";"2,28"
"2055-10-25";"0,26";"3,38";"0,20";"0,22";"0,01";"0,72";"0,56";"0,03";"1,00";"0,01";"0,12";"0,00";"2,96"
"2055-10-26";"3,78";"13,05";"4,48";"11,79";"0,24";"13,83";"14,88";"2,50";"10,77";"0,24";"3,25";"0,00";"22,72"
"2055-10-27";"1,05";"8,57";"0,59";"1,76";"0,03";"2,15";"2,10";"0,34";"4,14";"0,03";"0,44";"0,00";"8,43"
"2055-10-28";"0,00";"0,05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03"
"2055-10-29";"0,00";"0,13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,10"
"2055-10-30";"0,00";"0,01";"0,02";"0,28";"0,00";"0,02";"0,15";"0,05";"0,00";"0,00";"0,03";"0,00";"0,39"
"2055-10-31";"0,00";"0,30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,72"
"2055-11-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-08";"0,00";"0,08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-09";"0,02";"0,39";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,22";"0,00";"0,00";"0,00";"0,31"
"2055-11-10";"0,18";"2,89";"0,00";"0,00";"0,00";"0,09";"0,00";"0,00";"1,70";"0,00";"0,00";"0,00";"2,58"
"2055-11-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-12";"0,00";"0,24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,09";"0,00";"0,00";"0,00";"0,00"
"2055-11-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,15"
"2055-11-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,11"
"2055-11-18";"0,00";"0,06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,24"
"2055-11-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,16"
"2055-11-22";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,24"
"2055-11-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-11-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2055-12-31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-01-31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-02-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-02-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-02-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-02-04";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-02-05";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-02-06";"0,00";"0,04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01"
"2056-02-07";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,07"
"2056-02-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-02-09";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,04"
"2056-02-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2056-02-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,07"
